BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME,TRADE_SESSION_DATE,RECALC_DATE,INSTRUMENT
RTSI,RTSI,2021-06-16,Индекс РТС,Индекс РТС,1679.02,1669.37,1681.13,1664.65,1219931762.1160395,0.0,0.0,2.0,270614892602.1308,USD,161174134.393,3,,2021-06-16,,RTSI
RTSI,RTSI,2021-06-17,Индекс РТС,Индекс РТС,1664.38,1651.9,1674.03,1649.57,1502016100.936577,0.0,0.0,2.0,268255354712.32245,USD,161174134.393,3,,2021-06-17,,RTSI
RTSI,RTSI,2021-06-18,Индекс РТС,Индекс РТС,1646.72,1657.59,1661.68,1644.12,1746208259.999148,0.0,0.0,2.0,266881238679.4376,USD,162068087.175,3,,2021-06-18,,RTSI
RTSI,RTSI,2021-06-21,Индекс РТС,Индекс РТС,1642.39,1637.74,1646.3,1627.28,994965413.4562409,0.0,0.0,2.0,266179192941.52887,USD,162068087.175,3,,2021-06-21,,RTSI
RTSI,RTSI,2021-06-22,Индекс РТС,Индекс РТС,1645.59,1650.49,1652.42,1638.95,915264319.222689,0.0,0.0,2.0,266697978884.5608,USD,162068087.175,3,,2021-06-22,,RTSI
RTSI,RTSI,2021-06-23,Индекс РТС,Индекс РТС,1666.21,1661.13,1671.72,1655.29,1063093515.03648,0.0,0.0,2.0,270040252976.15698,USD,162068087.175,3,,2021-06-23,,RTSI
RTSI,RTSI,2021-06-24,Индекс РТС,Индекс РТС,1664.94,1666.52,1673.59,1656.41,1525438174.4301453,0.0,0.0,2.0,269833402513.62103,USD,162068087.175,3,,2021-06-24,,RTSI
RTSI,RTSI,2021-06-25,Индекс РТС,Индекс РТС,1672.08,1668.4,1672.67,1660.54,968247403.3040919,0.0,0.0,2.0,270990516393.06137,USD,162068087.175,3,,2021-06-25,,RTSI
RTSI,RTSI,2021-06-28,Индекс РТС,Индекс РТС,1669.75,1673.18,1681.18,1667.1,844935329.899771,0.0,0.0,2.0,270613089428.2892,USD,162068087.175,3,,2021-06-28,,RTSI
RTSI,RTSI,2021-06-29,Индекс РТС,Индекс РТС,1640.08,1663.68,1665.66,1638.35,1163487876.6176603,0.0,0.0,2.0,265804475765.04254,USD,162068087.175,3,,2021-06-29,,RTSI
RTSI,RTSI,2021-06-30,Индекс РТС,Индекс РТС,1653.78,1646.58,1662.32,1632.33,1337719808.8015053,0.0,0.0,2.0,268025138243.21402,USD,162068087.175,3,,2021-06-30,,RTSI
RTSI,RTSI,2021-07-01,Индекс РТС,Индекс РТС,1656.61,1656.7,1676.18,1654.68,1340958983.5756674,0.0,0.0,2.0,268484358030.3865,USD,162068087.175,3,,2021-07-01,,RTSI
RTSI,RTSI,2021-07-02,Индекс РТС,Индекс РТС,1659.72,1650.94,1666.1,1644.06,909438258.6939396,0.0,0.0,2.0,268988060257.81808,USD,162068087.175,3,,2021-07-02,,RTSI
RTSI,RTSI,2021-07-05,Индекс РТС,Индекс РТС,1664.55,1665.44,1667.54,1658.5,684980929.93605,0.0,0.0,2.0,269770594357.13913,USD,162068087.175,3,,2021-07-05,,RTSI
RTSI,RTSI,2021-07-06,Индекс РТС,Индекс РТС,1644.99,1676.35,1682.69,1643.67,1492063875.3622994,0.0,0.0,2.0,266599884549.20544,USD,162068087.175,3,,2021-07-06,,RTSI
RTSI,RTSI,2021-07-07,Индекс РТС,Индекс РТС,1641.42,1648.92,1661.88,1633.2,1199926308.337547,0.0,0.0,2.0,266022449685.2977,USD,162068087.175,3,,2021-07-07,,RTSI
RTSI,RTSI,2021-07-08,Индекс РТС,Индекс РТС,1627.64,1628.91,1629.46,1608.27,1186123028.0546293,0.0,0.0,2.0,263789074653.41095,USD,162068087.175,3,,2021-07-08,,RTSI
RTSI,RTSI,2021-07-09,Индекс РТС,Индекс РТС,1635.04,1631.37,1644.08,1628.07,1022739066.354335,0.0,0.0,2.0,264987796282.04092,USD,162068087.175,3,,2021-07-09,,RTSI
RTSI,RTSI,2021-07-12,Индекс РТС,Индекс РТС,1640.22,1634.62,1643.94,1622.69,788480746.8737825,0.0,0.0,2.0,265827986019.04776,USD,162068087.175,3,,2021-07-12,,RTSI
RTSI,RTSI,2021-07-13,Индекс РТС,Индекс РТС,1648.84,1650.95,1653.21,1631.73,986388833.3751837,0.0,0.0,2.0,267224113671.824,USD,162068087.175,3,,2021-07-13,,RTSI
RTSI,RTSI,2021-07-14,Индекс РТС,Индекс РТС,1625.77,1635.15,1642.74,1624.76,1110751539.955297,0.0,0.0,2.0,263486043935.66595,USD,162068087.175,3,,2021-07-14,,RTSI
RTSI,RTSI,2021-07-15,Индекс РТС,Индекс РТС,1612.08,1624.02,1629.49,1608.89,930334676.8550278,0.0,0.0,2.0,261267146526.37793,USD,162068087.175,3,,2021-07-15,,RTSI
RTSI,RTSI,2021-07-16,Индекс РТС,Индекс РТС,1603.1,1610.16,1620.5,1593.29,979725274.6233442,0.0,0.0,2.0,259811976060.04926,USD,162068087.175,3,,2021-07-16,,RTSI
RTSI,RTSI,2021-07-19,Индекс РТС,Индекс РТС,1559.4,1587.95,1587.95,1552.48,1188556630.9680014,0.0,0.0,2.0,252728788732.60645,USD,162068087.175,3,,2021-07-19,,RTSI
RTSI,RTSI,2021-07-20,Индекс РТС,Индекс РТС,1567.28,1565.35,1573.31,1551.73,953914650.1177176,0.0,0.0,2.0,254006354931.8221,USD,162068087.175,3,,2021-07-20,,RTSI
RTSI,RTSI,2021-07-21,Индекс РТС,Индекс РТС,1586.12,1573.65,1587.2,1564.29,729092533.8445414,0.0,0.0,2.0,257058950912.67615,USD,162068087.175,3,,2021-07-21,,RTSI
RTSI,RTSI,2021-07-22,Индекс РТС,Индекс РТС,1599.74,1597.81,1605.78,1592.45,819028346.4335711,0.0,0.0,2.0,259267296568.63358,USD,162068087.175,3,,2021-07-22,,RTSI
RTSI,RTSI,2021-07-23,Индекс РТС,Индекс РТС,1595.86,1607.53,1609.15,1592.9,664447421.0580933,0.0,0.0,2.0,258638441862.857,USD,162068087.175,3,,2021-07-23,,RTSI
RTSI,RTSI,2021-07-26,Индекс РТС,Индекс РТС,1602.53,1584.31,1605.14,1574.63,708257950.8853964,0.0,0.0,2.0,259719534384.16302,USD,162068087.175,3,,2021-07-26,,RTSI
RTSI,RTSI,2021-07-27,Индекс РТС,Индекс РТС,1594.64,1603.27,1607.61,1593.43,926145701.492254,0.0,0.0,2.0,258440542356.25806,USD,162068087.175,3,,2021-07-27,,RTSI
RTSI,RTSI,2021-07-28,Индекс РТС,Индекс РТС,1616.34,1601.49,1616.34,1599.17,823756092.6300738,0.0,0.0,2.0,261957528329.20868,USD,162068087.175,3,,2021-07-28,,RTSI
RTSI,RTSI,2021-07-29,Индекс РТС,Индекс РТС,1639.35,1630.24,1639.35,1628.76,1036389481.2147169,0.0,0.0,2.0,265685682578.4203,USD,162068087.175,3,,2021-07-29,,RTSI
RTSI,RTSI,2021-07-30,Индекс РТС,Индекс РТС,1625.76,1626.66,1636.17,1620.15,1238445356.4291744,0.0,0.0,2.0,263483279982.9843,USD,162068087.175,3,,2021-07-30,,RTSI
RTSI,RTSI,2021-08-02,Индекс РТС,Индекс РТС,1635.9,1632.24,1644.27,1630.27,869913513.0883592,0.0,0.0,2.0,265127866453.72903,USD,162068087.175,3,,2021-08-02,,RTSI
RTSI,RTSI,2021-08-03,Индекс РТС,Индекс РТС,1637.7,1632.84,1641.88,1624.14,823930262.6538566,0.0,0.0,2.0,265419248445.28485,USD,162068087.175,3,,2021-08-03,,RTSI
RTSI,RTSI,2021-08-04,Индекс РТС,Индекс РТС,1640.3,1648.2,1651.97,1636.97,803603725.703573,0.0,0.0,2.0,265839708776.98267,USD,162068087.175,3,,2021-08-04,,RTSI
RTSI,RTSI,2021-08-05,Индекс РТС,Индекс РТС,1653.31,1636.3,1653.84,1635.07,880877851.150817,0.0,0.0,2.0,267949375509.99042,USD,162068087.175,3,,2021-08-05,,RTSI
RTSI,RTSI,2021-08-06,Индекс РТС,Индекс РТС,1632.87,1655.13,1655.52,1629.81,1140352388.2732093,0.0,0.0,2.0,264636502919.63168,USD,162068087.175,3,,2021-08-06,,RTSI
RTSI,RTSI,2021-08-09,Индекс РТС,Индекс РТС,1641.07,1625.53,1647.88,1623.35,1281613767.443456,0.0,0.0,2.0,265964768159.81464,USD,162068087.175,3,,2021-08-09,,RTSI
RTSI,RTSI,2021-08-10,Индекс РТС,Индекс РТС,1646.47,1647.57,1653.89,1640.21,962214718.4451042,0.0,0.0,2.0,266840810010.22626,USD,162068087.175,3,,2021-08-10,,RTSI
RTSI,RTSI,2021-08-11,Индекс РТС,Индекс РТС,1656.2,1651.3,1659.87,1638.97,882264872.239337,0.0,0.0,2.0,268417636166.91672,USD,162068087.175,3,,2021-08-11,,RTSI
RTSI,RTSI,2021-08-12,Индекс РТС,Индекс РТС,1665.56,1661.65,1670.41,1659.57,803517608.1300448,0.0,0.0,2.0,269934909827.39456,USD,162068087.175,3,,2021-08-12,,RTSI
RTSI,RTSI,2021-08-13,Индекс РТС,Индекс РТС,1666.44,1662.83,1670.6,1660.41,676627740.9495635,0.0,0.0,2.0,270077093275.4326,USD,162068087.175,3,,2021-08-13,,RTSI
RTSI,RTSI,2021-08-16,Индекс РТС,Индекс РТС,1674.09,1657.91,1674.09,1654.47,849177947.0961801,0.0,0.0,2.0,271316273750.31412,USD,162068087.175,3,,2021-08-16,,RTSI
RTSI,RTSI,2021-08-17,Индекс РТС,Индекс РТС,1689.76,1669.15,1690.23,1669.02,1065628360.0483205,0.0,0.0,2.0,273856959995.20157,USD,162068087.175,3,,2021-08-17,,RTSI
RTSI,RTSI,2021-08-18,Индекс РТС,Индекс РТС,1675.21,1694.66,1695.41,1672.52,886038898.8442322,0.0,0.0,2.0,271498046386.07404,USD,162068087.175,3,,2021-08-18,,RTSI
RTSI,RTSI,2021-08-19,Индекс РТС,Индекс РТС,1635.63,1651.73,1651.83,1630.9,1284930287.656192,0.0,0.0,2.0,265083789199.0004,USD,162068087.175,3,,2021-08-19,,RTSI
RTSI,RTSI,2021-08-20,Индекс РТС,Индекс РТС,1623.5,1639.98,1641.28,1618.0,861302932.317593,0.0,0.0,2.0,263116765509.96457,USD,162068087.175,3,,2021-08-20,,RTSI
RTSI,RTSI,2021-08-23,Индекс РТС,Индекс РТС,1649.94,1642.23,1651.11,1640.12,747926448.9312541,0.0,0.0,2.0,267401871669.0417,USD,162068087.175,3,,2021-08-23,,RTSI
RTSI,RTSI,2021-08-24,Индекс РТС,Индекс РТС,1660.9,1658.37,1663.79,1647.2,965465960.8187659,0.0,0.0,2.0,269179312627.60205,USD,162068087.175,3,,2021-08-24,,RTSI
RTSI,RTSI,2021-08-25,Индекс РТС,Индекс РТС,1653.56,1660.78,1663.39,1647.57,757768877.0919768,0.0,0.0,2.0,267989336347.4551,USD,162068087.175,3,,2021-08-25,,RTSI
RTSI,RTSI,2021-08-26,Индекс РТС,Индекс РТС,1634.79,1648.21,1650.36,1627.66,828229365.8787326,0.0,0.0,2.0,264946951561.01273,USD,162068087.175,3,,2021-08-26,,RTSI
RTSI,RTSI,2021-08-27,Индекс РТС,Индекс РТС,1664.25,1642.58,1664.25,1634.7,838662387.3578995,0.0,0.0,2.0,269721194392.91873,USD,162068087.175,3,,2021-08-27,,RTSI
RTSI,RTSI,2021-08-30,Индекс РТС,Индекс РТС,1684.7,1669.47,1684.7,1669.47,916878090.1972529,0.0,0.0,2.0,273036121966.4503,USD,162068087.175,3,,2021-08-30,,RTSI
RTSI,RTSI,2021-08-31,Индекс РТС,Индекс РТС,1684.16,1689.93,1694.19,1678.18,1576553097.2578614,0.0,0.0,2.0,272948709459.44727,USD,162068087.175,3,,2021-08-31,,RTSI
RTSI,RTSI,2021-09-01,Индекс РТС,Индекс РТС,1715.09,1689.29,1716.51,1689.29,1347435589.3529189,0.0,0.0,2.0,277961289753.01166,USD,162068087.175,3,,2021-09-01,,RTSI
RTSI,RTSI,2021-09-02,Индекс РТС,Индекс РТС,1726.61,1720.56,1728.79,1713.97,1293696125.2581992,0.0,0.0,2.0,279828629152.19214,USD,162068087.175,3,,2021-09-02,,RTSI
RTSI,RTSI,2021-09-03,Индекс РТС,Индекс РТС,1734.16,1719.43,1734.16,1713.13,1204763691.7507179,0.0,0.0,2.0,281051792928.7133,USD,162068087.175,3,,2021-09-03,,RTSI
RTSI,RTSI,2021-09-06,Индекс РТС,Индекс РТС,1737.01,1729.36,1738.74,1728.88,1073696750.5232308,0.0,0.0,2.0,281513923565.60266,USD,162068087.175,3,,2021-09-06,,RTSI
RTSI,RTSI,2021-09-07,Индекс РТС,Индекс РТС,1723.91,1738.97,1742.31,1721.46,1090931717.3559132,0.0,0.0,2.0,279389994342.481,USD,162068087.175,3,,2021-09-07,,RTSI
RTSI,RTSI,2021-09-08,Индекс РТС,Индекс РТС,1726.53,1723.42,1733.71,1709.79,1343001117.371001,0.0,0.0,2.0,279814985521.91547,USD,162068087.175,3,,2021-09-08,,RTSI
RTSI,RTSI,2021-09-09,Индекс РТС,Индекс РТС,1726.37,1723.35,1733.71,1715.14,1089628125.9732685,0.0,0.0,2.0,279789519606.5505,USD,162068087.175,3,,2021-09-09,,RTSI
RTSI,RTSI,2021-09-10,Индекс РТС,Индекс РТС,1725.25,1729.11,1734.77,1721.15,923008527.9230392,0.0,0.0,2.0,279607540327.86743,USD,162068087.175,3,,2021-09-10,,RTSI
RTSI,RTSI,2021-09-13,Индекс РТС,Индекс РТС,1751.08,1728.23,1751.08,1724.72,1112923373.7985067,0.0,0.0,2.0,283793828172.7166,USD,162068087.175,3,,2021-09-13,,RTSI
RTSI,RTSI,2021-09-14,Индекс РТС,Индекс РТС,1754.6,1755.29,1760.36,1746.38,1610874567.5132284,0.0,0.0,2.0,284365038252.4068,USD,162068087.175,3,,2021-09-14,,RTSI
RTSI,RTSI,2021-09-15,Индекс РТС,Индекс РТС,1766.67,1751.85,1773.04,1749.48,1785847081.3388088,0.0,0.0,2.0,286320045660.28625,USD,162068087.175,3,,2021-09-15,,RTSI
RTSI,RTSI,2021-09-16,Индекс РТС,Индекс РТС,1755.64,1768.68,1772.83,1748.76,1868760971.8681068,0.0,0.0,2.0,284532604855.77814,USD,162068087.175,3,,2021-09-16,,RTSI
RTSI,RTSI,2021-09-17,Индекс РТС,Индекс РТС,1745.04,1756.17,1758.81,1738.96,1714134040.4245214,0.0,0.0,2.0,278256491950.5198,USD,159455366.0127,3,,2021-09-17,,RTSI
RTSI,RTSI,2021-09-20,Индекс РТС,Индекс РТС,1700.66,1717.05,1718.55,1695.03,1248160485.8862824,0.0,0.0,2.0,271178709651.49796,USD,159455366.0127,3,,2021-09-20,,RTSI
RTSI,RTSI,2021-09-21,Индекс РТС,Индекс РТС,1710.9,1710.61,1721.1,1704.51,1259161401.4188828,0.0,0.0,2.0,272812962915.9004,USD,159455366.0127,3,,2021-09-21,,RTSI
RTSI,RTSI,2021-09-22,Индекс РТС,Индекс РТС,1747.31,1730.06,1747.31,1728.48,1171882419.3187964,0.0,0.0,2.0,278618195937.4404,USD,159455366.0127,3,,2021-09-22,,RTSI
RTSI,RTSI,2021-09-23,Индекс РТС,Индекс РТС,1753.21,1752.72,1759.01,1741.41,1326727096.2871757,0.0,0.0,2.0,279559201131.11206,USD,159455366.0127,3,,2021-09-23,,RTSI
RTSI,RTSI,2021-09-24,Индекс РТС,Индекс РТС,1747.56,1751.0,1751.74,1733.26,1182726380.3485963,0.0,0.0,2.0,278657521817.1865,USD,159455366.0127,3,,2021-09-24,,RTSI
RTSI,RTSI,2021-09-27,Индекс РТС,Индекс РТС,1774.24,1765.25,1775.24,1760.34,1430706096.4862163,0.0,0.0,2.0,282912749963.70105,USD,159455366.0127,3,,2021-09-27,,RTSI
RTSI,RTSI,2021-09-28,Индекс РТС,Индекс РТС,1756.26,1785.05,1788.01,1749.61,1829958558.5313175,0.0,0.0,2.0,280044896557.63873,USD,159455366.0127,3,,2021-09-28,,RTSI
RTSI,RTSI,2021-09-29,Индекс РТС,Индекс РТС,1756.52,1750.65,1764.93,1747.59,1291541503.5543282,0.0,0.0,2.0,280086334357.1538,USD,159455366.0127,3,,2021-09-29,,RTSI
RTSI,RTSI,2021-09-30,Индекс РТС,Индекс РТС,1777.74,1768.12,1780.94,1758.65,1777714897.2092686,0.0,0.0,2.0,283470413066.6376,USD,159455366.0127,3,,2021-09-30,,RTSI
